"V1","V2","V3"
17.5081702738713,-16.5784102184536,17.6468672037534
7.73319596620562,-19.7412369600491,17.9076292465375
24.9910643676338,-11.989977923686,13.2795472383255
18.9073665008129,-9.49992229035588,17.158951987804
23.2462111499555,-16.2443596876466,9.69437408881384
12.8232141684123,-17.3041031944285,14.0739258430196
20.5269042545274,-14.4915204676635,16.0657232291322
8.43210323456145,-12.1407345721089,19.7644663331844
13.4043288024937,-7.72457471584061,22.4820764068932
17.0082723244228,-19.8152490947405,10.4668985982473
26.7254630229736,-11.4091999157306,14.6525409584792
18.7322518567661,-16.2573242497921,14.2016448878777
17.0291860368657,-13.4279895806845,18.305903903879
18.4357285382677,-16.8443237251288,17.5885446773685
12.2300829105332,-20.011597833905,12.0730956019613
19.9010528825856,-3.2782487231269,26.7013219442859
20.6762903343851,-8.35533250970376,25.8214677473795
18.2710867205284,-19.5487706809362,8.17257905865261
10.3110959074866,-21.9260548306084,13.3452861942618
18.6567884910629,-16.4232642039972,19.4607396781678
19.6918897590248,-17.1240761964945,15.8928667224386
18.8101794937388,-1.95146164943982,26.8628593378284
15.9230018692571,-11.7747659737172,23.2628839078185
15.0181937887779,-5.86984139561222,29.5973754978312
16.961821803607,-1.14240988281724,26.5538582500846
19.5238833971416,-14.4300441038992,24.2615885711052
9.49940710112948,-10.6917556803792,27.5539325321695
6.18469555547317,-9.11864900303484,27.0784742869461
24.2159847867618,-4.50901646638697,16.3630254547993
20.3751452601535,-10.7238390469844,17.9005021112216
13.4217447058883,-20.0954956023477,17.3044262315544
14.3423815228745,-20.1618878785634,17.4572567719013
11.1889554257925,-22.0601293029255,12.7755340164365
23.8355170586054,-11.2520409675845,16.7999954547544
19.7718755804682,-5.32574445609414,27.7521626262825
20.4827886829081,-12.5702757135387,19.8023609042245
10.1684372179657,-21.3656258169952,15.6938163166294
8.74927311643964,-8.65630708377816,24.7935017419322
17.4389837402218,-9.78923837367019,21.6822404102421
18.0414919357196,-19.5386595164463,11.2354184308659
17.1954993079864,-7.82099412773966,29.1190879918549
10.8480249185235,-5.778663237276,29.3677216199085
16.8305260080926,-8.52816062891223,24.5597867541259
23.8967586361577,-12.4544784027817,17.5057785512185
12.1393007258009,-2.66920933190676,30.3680672135063
6.40287114778171,-16.5005450070966,23.5218968704957
18.3500911291165,-2.98214866693577,26.4694225959409
24.1172974137476,-12.2835053626332,17.4804813495525
16.3077662858113,-11.1459786819195,23.6437355093946
16.4765617025662,-9.53742772341486,23.6663777135804
14.8926958380755,-19.0028593808296,13.1391830316206
16.4966553710988,-0.768264199687489,26.7067584891765
18.8101894223009,-9.15263276794871,24.0178535404138
24.1809744699241,-10.0955842362373,16.3537642622059
20.5435012564843,0.338348311693838,23.1217770925264
15.6253652325839,-17.8117804903346,16.13968576617
23.114731779094,-11.1009969177252,17.451506754878
22.0990569183193,-4.41579562660799,22.0464375609676
23.839638662931,-15.9755960738311,14.6716390142161
25.8471734845192,-6.80944515874734,13.9230817017269
19.268396993388,-7.31253004075218,23.9672174464728
17.6156622788993,-20.8606888487902,10.0678477826163
14.4882796930613,-18.9279286025812,11.9849681482296
20.520018200597,-12.4290347003386,20.3413562498316
11.3240058705744,-20.3349494220939,15.7908478653153
16.684215811679,-13.662161780821,21.2597998862305
20.1067221566658,0.163884827336696,23.5792448712748
14.1608423110874,-16.7514003993628,23.0966155811346
11.9468282780757,-16.0692266937371,20.3937252931901
25.4261699156278,-9.03094026054212,13.5725215337177
23.2082461386498,-12.83788528326,17.9300850347748
14.7726345464462,-18.8634709040726,12.277851818118
23.3863145719972,-7.85952125884115,18.2321624450204
20.1674944352392,-15.9285918535208,13.8434585733951
16.6493235476582,-5.30441187725011,24.7821227341052
19.9833927692619,-13.5615364419547,19.3428603030074
17.571598808158,-19.8420630283888,8.81652662333496
23.1617387502099,-13.5487360541596,12.2507835451541
7.42483224331494,-15.4546680931875,22.7993943494668
24.1492557605964,-11.892066554341,15.3679803985979
9.14419938815401,-11.4259145414028,26.7637948605839
25.0536845595639,-10.8564948888578,11.3776403147171
18.3919208680331,-15.9723774957785,13.7259940376794
26.7129113351317,-10.8917450532129,10.8044107783516
14.0986367214199,-8.15224831606135,30.451213109294
14.4084408258798,-19.2503533757356,12.3100301827858
16.7383792142728,-15.2369271864671,17.59624962272
17.9232813149804,-15.9783173059562,13.688788012836
24.7655919036105,-12.0123269776834,10.90364768915
10.6386799880552,-4.9119486104319,25.647541326528
9.71586406811997,-16.1321842115143,20.7029612833875
19.041549188389,-1.57005261789472,26.7795565554408
25.0752397884221,-10.7138993414057,11.3781076971833
17.7305963301465,-15.3898241495991,17.7330397083264
12.3671091789919,-17.6121748488366,14.1183521896728
10.5951293445372,-22.4111279995896,12.4717436536435
9.93611093536674,-5.14381000739323,28.5091916862634
21.7073618250113,-12.0927225402183,11.9996512068475
20.9501514885861,-15.4050975524247,17.1796254067606
19.0449862040617,-6.50626482615311,23.2470224951237
17.4650749841413,-17.4494564787517,11.5765565229617
26.7508730138489,-8.54811098592021,11.9408754331973
18.111616313048,-4.96879837222106,27.190074907513
19.7229397986357,-17.3970180870965,10.3946035414066
22.0156515432163,-5.0580369537253,22.2502339853186
17.9223723927319,0.341534747206754,24.5115205530914
7.02651589684761,-18.1738129074141,19.3388886641247
25.6597792205841,-7.46832405566734,14.7479811970392
18.7892557821487,-14.2832774627638,17.3777577941335
24.1810913447943,-9.83327356059492,18.7114335206753
14.6418672632638,-20.5387939605005,9.31635071966748
23.6455095922767,-10.4776925278559,17.7220251760604
17.2095784180075,-19.3259501144989,15.8048733619632
21.5364099984404,-4.77404705324721,20.4972841132525
10.8669793109769,-20.5578611006118,16.3590892433623
18.7377537722425,-15.3142240122473,14.3736243164907
13.3719699529603,-5.96324678396163,23.0092528104649
21.6820496019732,-0.387894385481938,22.2455069057586
23.8499448462971,-12.3894568387778,11.503193190767
10.8484605446034,-8.50074917493642,29.2230191300798
18.4746549383881,0.873533936103113,24.1095964052145
14.5861460450624,-11.9187780303803,24.3178983096434
18.1658844156435,-5.66727750462368,26.0719776598019
10.2659499781622,-14.3517358882075,22.5293945551626
19.1550920527216,-17.1475460368769,9.92513132353374
10.2807159187015,-3.00600430160945,29.2103934718984
18.0107523814194,-7.93343008854961,25.3830609063827
20.8580441873657,-14.7916712520407,13.3377597151548
25.3537022889448,-12.4703993535802,11.1992174928446
17.7925715575162,-20.4319123186577,9.14797938193531
13.9422154883329,-11.6588853107726,26.025882601768
-3.00789183116881,4.60222544884439,-25.0020931240603
8.49647933427262,-16.7119465663775,20.7440855196108
17.2777161797522,-7.87160107872762,23.8041714991305
18.0907016072914,-11.4832078275442,25.6525961641761
17.0815699914714,-1.311082404586,26.7119420764407
13.9137564454871,-9.21393253464998,22.3419237032186
17.4830427157636,-17.0397650896437,16.7022305926288
13.6927534417884,-8.37785489668762,30.0453084424193
21.2973409821303,-9.36319594504582,17.2286547878308
14.8641332202551,-4.12671383058656,27.1561006856926
8.72605750577321,-8.5014746767611,24.8666520903945
14.5097193194537,-4.97905310124177,24.994388112612
9.77413778842329,-9.57596441186283,28.1221662904088
6.96356180316736,-9.84433841981823,26.5457354785972
8.99279130009967,-12.6845469070166,23.6248321766388
18.3927833202859,0.771248769373993,24.1126114934233
8.93347206151983,-14.4704502727523,23.6102165317959
26.6435575191401,-11.6911694328414,11.7286954365616
19.7661778927316,-16.6684842068445,16.5707416548497
14.4795840173531,-20.1843159447834,10.7389050601837
13.1064617948693,23.6440290542173,3.06822021725156
22.5220438916273,-15.07264373519,13.0564342587325
14.8886060940926,-3.97993665814071,28.6834145089384
24.9523315306375,-11.1966283459652,16.2273832787014
13.1181092824008,-6.61808233237192,31.4942689451156
20.9767780594692,0.0152439205228345,22.846846665494
16.4687488889899,-14.0813451966103,17.7077035892437
23.3249126832268,-14.0798578561569,11.578738948062
18.8341035031492,-19.4589811225507,7.87769362971633
12.5926242574543,-5.59162435957957,31.3045206812082
14.6816743426117,-5.61218844418922,27.0039992070622
12.8299700725165,-20.5584944005472,11.1571956225033
11.7795672257177,-14.9304901610013,21.1799560654231
17.5573390322616,-14.0386925407885,17.4898576863932
9.60927709961609,-5.66422297565782,28.5446579118802
16.6336607199419,-18.7926818545936,16.5611036073648
13.5371686871234,-4.94459534436526,27.0542987360903
26.7938254943504,-11.1021830160059,10.8800189040617
16.7860365294615,-1.2112074788086,24.0600792261259
13.3596014005425,-5.61595213853523,24.3219346292471
19.7601598496622,-4.9827121912938,27.6365205129112
12.0907719172161,-21.473664968404,13.4709272095951
12.2448965579809,-2.58366501337418,26.5509275092014
13.9345174433663,-12.052347156073,25.1152478187997
8.58167201400252,-15.3806314799141,24.4751473676989
17.076124399154,-0.82052645281045,23.9919468619828
19.4200893546977,-7.64443434236937,24.3463538451406
10.6265163331387,-21.5017521415392,16.157275926191
13.6378431074828,-18.4529962752457,13.9472026442688
10.9273816107713,-14.4825014604107,21.0581373641543
18.9490759262995,-7.1601805220814,25.3857249416496
26.1765699387036,-7.85686445736465,13.2624137265472
12.2393929158683,-2.75477215470996,30.4582691159523
25.0923389376413,-13.3442746654075,15.1698407611605
13.5166622441574,-3.68782249449894,28.7093181454141
20.2362359624628,-2.54668500103049,26.3290632052293
7.49073296659319,-18.6637687639012,19.2119914960814
12.2648248534357,-4.28237608668478,30.8345043386833
21.7854604281423,-12.9847197158326,20.0313237608131
7.22268261512847,-9.06585565693562,27.2036188554414
9.39593807555821,-15.514743179566,18.8120592202911
17.3556915055838,-17.5190654922767,10.033010369018
6.73609375017282,-17.4310478314759,20.432837808958
13.2530525648571,-6.35298354162832,30.0865422529634
17.9984659633528,-2.06501724064988,27.4008796185374
11.5005787592257,-14.8870993277914,25.7228866591914
19.7799798053432,-3.72126301852208,25.2657077549496
23.1397988249423,-16.7929208034618,14.5368992984476
19.034895529775,-7.69920128909619,24.0874688392984
12.3727718147085,-17.7454034587623,14.0970046830149
17.6971613069484,-5.70053594561173,25.950312877449
19.0376616264124,-6.61744853998897,23.1236744139066
10.2155260168023,-9.06192754607665,28.1395575250482
23.1163076651061,-15.446625877247,16.3803270895489
11.4857155732007,-21.6225021833422,13.029615291715
19.9083135202071,-17.757858244595,11.0439133324538
20.9832916887898,-11.5117958889632,24.4592674891958
22.5448551907978,-16.8624732712143,9.84947309129993
23.3351080545303,-8.60547396545555,19.7431039774219
17.4066461019541,-8.20203804408128,26.1152735958339
15.007300976385,-10.6747219117958,26.4154618833264
9.60748124073197,-7.14792615004506,1.71210239667454
10.0442043623928,-3.74843778330328,26.3464970682385
23.3768675434788,-13.5442409746837,13.262232852511
12.658832550658,-0.96776087820626,30.0870451076885
24.249244705701,-10.4934343415015,15.2848756620045
13.9376759074394,-17.5778194711054,13.5198750209567
26.4069736986988,-8.37978450848957,13.4502234972275
11.323417275564,-20.7100056898038,17.4742940094478
8.55040839128777,-16.8338514711637,20.1919704231143
24.2521015287285,-10.1992978188533,17.3862078248218
10.8633412346174,-22.3967178713926,12.3083616425121
8.0842924159365,-13.0747958989351,27.0915268727606
16.4738351050428,-13.6377887563548,17.6120076892355
20.3737822821855,-9.58426173187921,26.1660445844829
15.0523381545286,-11.8871090280784,22.2579608540629
15.8632995430764,-17.9812905866495,15.872868776123
15.3618503281138,-12.4776327136016,21.7550091965986
12.772725172748,-1.97322266622047,30.1240063661209
20.6403160507005,-2.86805024454475,25.4368563406789
12.5309723360816,-19.9251869444486,11.720021544283
20.2022703816186,-12.6527918733213,23.7062421809696
9.64489310079312,-7.88293167159614,29.1249150335924
17.9588504971875,-5.26686372347873,27.2881410334704
17.5978726175494,-20.78287705418,9.77068750409132
18.8076914930294,0.456884453940255,22.8594854985653
23.1989003224123,-14.4750067991999,11.0507288380026
11.0034196223294,-13.5212906160141,24.5013559052947
21.7652158629664,-12.37006970752,13.4173569198887
9.40618406023844,-9.31297635912388,24.8698288156255
10.1482556805193,-16.6813268675756,22.8153716139483
6.88764115416879,-17.8584970014793,19.9696926958736
19.974104952303,-18.1584351141615,10.3445592029939
16.3465956886805,-11.129914668991,23.6999965188971
23.2790815098344,-15.9929195421257,16.7460192478577
18.1606566096637,-4.85233912349146,26.7539016816557
13.606770750027,-3.21747476086402,30.181965667056
21.821594911822,-13.0876143429201,20.4457860887004
10.7335707589708,-13.4346507472222,24.4729302069833
19.5946022745399,-16.9185889139477,17.944126784827
11.1056826768185,-11.1512561785722,24.4448771576778
10.8684441761454,-21.1422014585745,16.5061593506397
9.94185016751501,-10.3218133277445,28.0664187448806
16.8978218062422,-20.1889825533082,10.7849082380172
22.6104048033079,-5.5976967302394,18.780025227367
7.84992384859749,-12.709286126627,24.7163964469869
15.5857183413019,-20.321875251071,9.30178215741647
14.2923207695715,-6.68305238799903,27.8734691078389
16.1080245197077,-17.6289060514179,16.0255602331349
7.3703407018629,-15.150548033041,23.0700572412792
17.5514736893914,-18.2763242410141,21.0931194684197
13.7451722187958,-8.68887047012896,23.9165116535325
6.10245347033586,-16.4588771915917,23.5551535467868
22.8505065602276,-5.18579435437667,17.9051545198841
11.2180871402368,-3.28887829075077,31.1282739079337
10.6098053368953,-4.76889724764941,27.1582591034032
10.1759895758689,-2.41960559565584,29.3639937538096
19.539686959371,-16.525292823215,16.3302936538876
19.5853539394371,-9.03265129545841,25.9813530825433
10.5976461537739,-21.2484380862022,15.8208874454768
22.4440584746292,-11.2199405171088,17.4253860325124
9.76689239042103,-10.7312893112393,24.861712212122
10.0487766998132,-4.96496176783186,27.4198182607022
17.400446674914,-17.9286311634572,10.2455631402671
13.6420710261549,-19.9178296177839,10.7917234536262
20.5219446172216,-13.2180893773848,23.5135614074822
19.7283051403913,-5.45056531483759,27.8013266025261
18.0710428203965,-16.9244088561642,17.191547909496
21.1769110813219,-3.84223010824837,22.5062827235637
8.08471171628236,-7.74990209251493,27.8641656269083
8.79258813551359,-19.6225767708486,17.3313163081208
15.7165182184046,-14.2534053230371,17.7218277693046
23.0193199664806,-8.71300853057206,19.1793190552273
9.96382591551784,-8.51847097722725,24.0400096827538
8.35731586183864,-14.0841130120674,25.4494343146985
21.3679188467316,-7.76459692561169,18.5807534439387
22.1847215819398,-16.8667334936289,16.0242346572759
19.8668135451992,-15.4218155746998,13.2199924206494
11.0250931407205,-22.4732416808608,12.1528979091191
23.0979958262333,-16.4723415591683,10.789781523194
13.4517881519243,-19.9854273642559,11.1653160088227
9.97615562337174,-4.60184851705773,30.9093147508573
12.8058405536432,-12.091648047412,28.2622108660534
9.55727784984971,-10.4888397405833,25.1796404530576
17.4649463884221,-8.57765052781053,23.0380254926835
21.9712084657572,-3.70825878317622,22.1455671341128
16.9905714862495,-7.06413589576094,26.7675334060188
8.85195130327075,-14.9193123900584,22.5534476424763
16.2434037433326,-10.3145654883518,24.0692120552982
21.6083825018239,-3.80513654667577,23.3149792728638
9.13901245244847,-12.4072730392044,23.9608168498972
14.965453096599,-15.9870368835705,21.4300348586598
11.4175313245797,-15.1396923267673,20.7112695195573
21.8433131951002,-4.09923734303488,21.8503107576873
17.3594956963841,-8.61154966580817,22.3456582689875
9.26840695241599,-14.3335776373869,19.4113246213165
24.0003944220787,-9.40625552856694,14.4252686076098
6.94778925031311,-9.47138663700255,26.2845618260606
23.0363557832853,-16.1650123743947,16.553835673508
15.5939822358387,-16.6667198295864,21.2906832692389
21.362767680162,-3.26690432020417,22.8596440998365
9.71985524124439,-17.2188023562168,16.6557298397602
12.8060332199744,-14.279331998734,22.9375274123838
18.8195616389766,-9.31698631780829,17.1879621230726
17.023813527345,-18.995268456293,17.7585120967871
18.5645262569368,-16.5486584088942,9.77877099178936
11.5930227422491,-5.07417227785995,24.5798532325823
25.3664258916512,-12.8050396578446,9.33550263342649
17.733188523162,-17.6288684037933,11.4404449100167
12.5307122202965,-19.3698236984319,15.7209121316599
22.5865348775652,-12.5636656969836,16.2141525306928
17.7806163467692,-19.4364128895025,9.95290897358316
21.5912741243933,-18.0701218488151,9.59787246823461
17.8913280798849,0.935942505871396,24.4813672806942
14.1704207579132,-11.3223924697653,21.5564637755113
13.0503637070047,-14.2719984215881,25.9071407144809
9.89005793901155,-4.2755222114218,29.7574322440052
10.023040614494,-22.4086141917763,12.8679236997548
26.9807985092713,-11.3875909277097,10.975565895414
16.0103890619598,-18.0861137453487,15.5510335315293
14.2042933086508,-15.7464258441267,18.9679470730013
14.5721039443663,-20.6998109855524,17.3866924372696
13.0266269390267,-5.57001226330168,30.8758612806059
15.0880140143215,-3.92754756407846,28.3852841182336
10.1207893576027,-12.4013453165849,26.992089086372
13.242138216919,-16.0815618231769,19.8997678148148
12.7525770595595,-5.51623761719608,31.3132856106161
15.6707175191906,-13.8087004257622,22.0006985222739
17.7821566021439,-18.5502694723931,10.2831624640126
22.1113545715086,-13.0185745095627,16.4076821808989
14.3966214375719,-15.55654023279,18.7291734364591
22.982415387202,-4.87921897065135,17.4189272357337
25.7056214094068,-8.1309439592431,15.1904245101682
13.972876003507,-21.2001803690063,13.3955164656324
10.3268702682521,-6.29987361365012,25.894693918632
19.2055186615953,-11.3368617188045,24.8282918715025
16.6082161206904,-13.0050304641316,18.166226617439
25.3516767510135,-9.81793995548369,15.822918712777
21.5311712557,-4.47704672116457,22.802247385319
17.9854376394581,-20.415436510013,9.5317473868325
24.9478693845402,-11.6678655662341,14.8918767307993
11.8897153177802,-11.1666913858601,26.1123202959959
18.3109790473156,-16.5692633721002,10.7812033858547
23.6649371813079,-12.7461028542332,11.0535992331456
17.1839199888324,-4.111586147645,25.909221933844
14.4578679281964,-17.5113722369134,18.2455355078762
25.4776063980939,-11.1067007014432,10.1220592098517
8.76915121186665,-17.0843418214939,21.9194585455029
17.237120910087,-2.07472178174241,22.724288147342
18.6991339600352,-15.7835316951246,19.1788817218083
20.6466511569475,-12.46690385011,17.3785072736065
25.9645710533269,-7.89987882377611,12.7676963020957
19.8932431729109,-14.0731304514225,23.0257493650203
12.3450001366609,-2.1651956639758,30.1408395621286
11.8609373274127,-3.75505679045559,30.6016240597338
14.0409797375321,-17.5384927904508,13.5595329166425
19.2859188826984,-0.658879483535729,25.579310922082
19.3833094321499,-15.6458436623085,16.0753759558899
21.5306416230439,-0.327727221061681,21.9042757724692
11.7610923290771,-8.105566804443,22.602769203354
22.588555994661,-11.8916077097158,18.6786210469186
18.5469472654188,-2.77973989330389,26.3559856595359
20.6055760131791,-10.933282213292,25.9718968086079
9.1192494642001,-11.1474372374462,27.1136087101913
12.1278065325088,-18.963238830347,18.0075377491402
25.7471324508028,-9.04265758380813,13.5050754772972
14.9506113034236,-5.99807664765555,29.4912849492207
22.2197944100401,-13.4450101412404,11.3449828637561
16.2009996632935,-11.2470105679577,22.758768105622
18.9098991829683,-14.6122068467832,12.7098177270363
13.2103497107536,-7.75589028145166,22.9707384419216
16.6808136291262,-20.0168220115971,12.4420966955257
18.3772188191143,-5.64169125679736,27.2029710039935
15.2873668796123,-20.1965944856747,9.95020603682998
12.4600584602882,-11.350969109033,22.2277969613914
12.7577636237375,-18.7808934520521,18.1786018483024
16.7979800579447,-13.1416373118552,18.422321587291
6.80480290567886,-9.45122187637713,26.2976547019405
11.0441710139924,-14.6269783786112,25.6152956245855
25.7287196599254,-8.7601464073407,13.5565858084578
25.3027099030497,-10.9381708910597,14.949732082126
8.10551025061739,-19.4288529997974,17.9342702679176
8.53091168168217,-15.2384194618006,25.3287440280759
19.7579510396943,-0.546556534001382,23.8811855578359
16.9918207162496,-19.068155810336,15.6672767820184
7.842190315218,-13.2738675413089,26.5579614724222
19.5408290036682,-6.22161777751631,23.1477467157971
20.9658706815763,-12.5119008320635,14.7449422885828
20.5001018814122,-16.2772473353753,9.55701048278631
24.75118414544,-13.1647257512916,8.94802771883863
9.94765845651165,-4.24696924770417,30.8188951213864
19.918628623774,-3.91360809867547,24.4059042058983
15.9112355461017,-2.70739616666305,24.4057516984508
23.4136532200107,-12.4212677848189,10.9110430733264
13.86008442685,-3.93496599179131,27.3077393457808
9.99710908474031,-14.8202095223006,23.049831538412
22.5688758378684,-14.0892163473312,11.1702696493164
10.5383577171951,-19.5219717827136,15.7618288144102
13.8546429716604,-15.9202101110962,19.6888718827516
18.4579222953533,0.806396055750325,23.4769090481969
23.5651693503701,-7.95506727154782,18.608654066844
24.7197584162803,-12.4385256268407,14.3115927046565
9.80412923166537,-16.4139814066827,23.8424475171374
19.968633165247,-18.7892120238239,11.8523985466334
20.6124769426173,-8.25497321561227,24.9561961154848
13.6282473039377,-5.49464474740614,22.9525373711971
17.1515685489636,-9.02260153936856,23.6466404518144
20.5762148802153,-9.29638266588859,22.985720188963
20.3679459941015,-14.739983999225,13.4825579971667
18.322024624823,-18.3941576607596,9.53674907350332
17.9396410519996,-19.5526408676095,8.36424750469245
17.4923427096143,-18.4004627740327,20.5184194823392
17.0253422083061,-19.0546622457601,15.4695735954722
19.353392788769,-6.92375269706092,23.5412897027203
-11.0771964931536,-26.2363836196664,2.27702825120231
17.2518095620826,-16.3248944164027,17.6032095201162
16.89503309554,-14.5062833987638,23.048526309372
26.7010251171632,-12.5396726718421,11.7077648714192
12.3867221562862,-22.2458618963482,9.2610188325896
15.0712525565839,-3.74876588693512,28.5445729308222
18.9322407272252,-6.56225897529257,23.459996716403
21.4702689817098,-11.032997043277,15.6185683005124
7.20339050813272,-15.0521802709926,23.3733040731269
17.7165518488615,-18.8324166885,21.1049552884855
21.191814424852,-12.1516284730719,15.5029566803884
14.7505278668579,-20.0635287557012,17.9158122367695
12.1393055335644,-2.18703008644228,29.6993153521409
13.2741064651855,-21.4817591042608,14.7131234878065
20.1819477090388,-17.5978106728091,11.3099661479909
16.4183572148406,-8.38861390881165,28.7233039375666
25.4040366588233,-11.8923420095848,9.8594295811742
16.6088968345083,-8.7068148023884,25.8939172771684
-11.5119486830877,-20.3004261128342,-15.3345543140562
-24.4353062451451,-10.7018802611885,-7.00403545867389
-3.13793316595802,-19.2029034961663,-20.1857696341009
-26.1070679271758,-9.57187827146262,-6.17197930529615
-15.9672033412431,-20.2943698111356,-12.8980231474038
-14.6486006878867,-17.8954132114903,-11.3731271528898
-17.1551315166438,-12.1466623522521,-14.6716883564046
-14.6114809462794,-9.19262289301928,-4.0967696229675
-18.6893802379285,-19.7754673093766,-12.8555642252438
-12.7256142906747,-12.5204854681878,-22.5894735697514
-27.2761182579799,-10.9586712890366,1.06108039736544
-0.203227950483666,-21.3044859548835,-24.2323574908786
-1.03915886200338,-20.1618327922958,-22.6930833271026
-22.6164082103091,-11.1017470466546,-7.85058414817083
-7.96759179864678,-20.6999425158864,-20.8930266474955
1.4264923934293,-16.3150366015186,-19.9970261080318
-2.39413259866051,-15.4359432635539,-19.6109403606821
1.13900524130149,-15.6077962693916,-28.2483633648805
-22.2826836030153,-7.76385018210865,-3.86728055242956
-22.760007459104,-11.7164924789741,-13.5710268303014
-7.10426739203108,-20.3586583462198,-16.6769734016747
-16.9211598186513,-6.75666726899702,-5.56431135228726
-8.36498398712434,-14.0148631518408,-23.2861426249617
-5.86904312940042,-20.9120087677061,-21.125634963763
0.322922287501246,-13.4787361280546,-23.7272292072001
7.73253804062839,-13.3999756528686,-26.3176611995811
-26.4525219404249,-13.6455549319664,-1.55562952503916
0.15953467328345,-15.758602946586,-27.3426644243437
1.17740540489522,-12.8129962049624,-25.0812457460274
-24.8095710450567,-7.60606227137976,0.176857624745167
-4.21463730164978,-20.2717040340057,-25.6333782015149
10.70303106526,-15.0482439748325,-25.3935134581672
-26.7316130083701,-8.55329771128576,-2.27415402310213
2.33560532021207,-18.7005067091147,-20.9727723712201
-3.59869102169738,-13.9629882111639,-17.971626905961
-21.226710547429,-10.0908008446879,-2.0425756970241
-5.13323361079828,-13.8138847176919,-21.3582522650667
-20.0356131501996,-14.0605456377831,-11.5182555791605
-21.7705157487565,-9.92254059837931,-14.6914918444714
-17.3816462446454,-15.4658893943535,-17.2947090433991
0.785044090074273,-14.5971797253377,-26.3395197313375
6.16475365335952,-17.6030831726982,-23.221133988969
-13.5989412717673,-11.8949905219725,-12.2564951502336
-23.3520507291924,-13.9721279338705,-7.61320603843841
-28.2784155811992,-9.76467248933568,-2.52596498979421
5.49730964023339,-14.4999417701032,-25.5379002854568
-23.8497268935549,-12.0774374714241,-15.5397152657595
-23.3616620376167,-10.0189735744595,-8.76646052186396
-12.5886330340629,-13.0485156234217,-19.7569985870817
0.103604255212443,-14.0073065725957,-25.3357369665898
-21.5813239057559,-7.29337913554142,-5.90471100260325
-17.4883995938893,1.55954308785921,-6.6781988251313
-16.4794306091181,-18.3996398500425,-10.2157261437093
12.7431831115481,-14.5762045463032,-26.0933961559358
-20.9631256047992,-9.49918838210248,-13.9362843291728
-19.6856602960961,-10.4961027572458,-13.8743925244176
-6.28990645663876,-19.4394309739741,-20.9775329096711
-28.2533671707411,-14.1827770672421,-2.59116667817533
-13.7677071685674,-12.495432352215,-16.141843655826
-19.4140102140485,-8.21738548995413,-6.29481884303724
-16.2560320232696,-14.8153971454556,-12.3236212520216
