"X1","X2","X3","Class","Label","Spec200"
1.96551598882948,-14.0043127353439,11.1100846159308,"Cherry",2,136
2.11713441715507,-14.1799465369027,11.2545806214885,"Cherry",2,136
-12.9320558032002,-5.75903002740048,12.4746289333051,"Cherry",2,170
-11.5298129250133,-12.3308856919797,12.7269478935699,"Cherry",2,167
-4.83552495975532,-9.11157817775666,19.0458755717273,"Cherry",2,8
-9.7999104316185,-9.28982482100849,13.8418901183882,"Cherry",2,167
-2.67776109401042,-10.4828363420283,18.6264301968845,"Cherry",2,8
-12.9344182711455,-5.886386167279,12.6017867327914,"Cherry",2,170
-3.37660864723613,-7.8176819122273,15.4504497685139,"Cherry",2,115
-7.32854663384354,-12.3192207703099,16.9426083410282,"Cherry",2,11
-3.25146903185442,-9.38191614690666,20.0443419068948,"Cherry",2,8
-2.85687167270202,-9.10808828755671,21.152727141304,"Cherry",2,8
-9.34482573615667,-10.3293645834859,16.4346748610478,"Cherry",2,11
-1.79359548138659,-9.14827510167263,20.1015977481624,"Cherry",2,8
-6.97203598518329,-10.4133251135724,18.0583814676549,"Cherry",2,8
-2.12295535934153,-8.10824525550219,17.5512673033942,"Cherry",2,8
-9.03526301036684,-11.1057159306457,17.6001757991397,"Cherry",2,115
-11.5113802816002,-12.6584982415724,12.7261922501932,"Cherry",2,200
-7.82522838215413,-10.9760263243616,15.2477610231773,"Cherry",2,167
-3.29083428490162,-9.09719546612908,20.517982581788,"Cherry",2,8
-5.60712146424064,-9.66793552584145,18.8964667758807,"Cherry",2,8
-25.0873023477383,-4.80585347066089,7.92226857731353,"Cherry",2,79
-4.20656701616104,-8.62840696477993,17.2338106581461,"Cherry",2,8
3.6304158505354,-9.67522103630321,20.3068057745974,"Cherry",2,173
3.56129477031627,-9.62305097894,20.2289873067999,"Cherry",2,173
-1.57455948893291,-7.88148694576102,20.7359485497559,"Cherry",2,8
-0.725679846505362,-7.17381345239828,21.177474590044,"Cherry",2,173
-1.0068557908773,-7.11474011006932,21.0344823021203,"Cherry",2,173
-8.03754794105595,-13.0253940989439,12.9209463080323,"Cherry",2,11
1.64219657144303,-13.2731432537203,10.0728661573144,"Cherry",2,32
1.65298408302199,-13.2008683531263,10.0613683487053,"Cherry",2,136
-1.33067940153194,-8.4324216887233,21.3648940698358,"Cherry",2,8
1.80439619460204,-7.86161698270514,20.9994228033458,"Cherry",2,173
2.04616798234751,-8.05416729586628,21.0713208581014,"Cherry",2,173
-2.41897145585769,-7.57643127301773,17.2544832611333,"Cherry",2,8
1.66925708229865,-7.94832103087826,16.3497765548063,"Cherry",2,86
1.78498574452051,-8.12293455370696,16.6799209266037,"Cherry",2,173
-5.92539848759227,-11.0795586974467,19.1296842456767,"Cherry",2,115
4.63439730638591,-15.3192472943219,19.5692415403052,"Cherry",2,9
4.62108705171822,-15.3752174763421,19.5398305431041,"Cherry",2,9
-8.82425335012048,-8.03835940924553,13.7030823921616,"Cherry",2,167
0.0254292544845062,-15.4768562685903,13.6617037691643,"Cherry",2,54
0.0242713625172818,-15.6931642037499,13.7335082882425,"Cherry",2,54
-11.0645758417788,-9.49852564189036,14.6603447894662,"Cherry",2,167
1.70295460170781,-18.5560713904609,13.4705020586183,"Cherry",2,54
1.4566420475342,-18.5208384966427,13.4525426264394,"Cherry",2,54
-5.39470855706251,-8.29676021531415,20.8088002483927,"Cherry",2,8
-0.507221797981636,-8.16182069550337,23.3784974708649,"Cherry",2,173
-0.516486268300229,-8.1660431841409,23.3445331721973,"Cherry",2,173
-4.47512206274354,-10.7123550548033,19.7597310096904,"Cherry",2,8
2.75709569997366,-9.9561175393403,20.8472134511393,"Cherry",2,173
2.59330777262852,-9.99809148007057,20.7383658909558,"Cherry",2,173
-10.8763607611368,-13.3822031586842,16.867326188418,"Cherry",2,11
4.04775666592966,-17.8784885511196,15.7079057155283,"Cherry",2,9
4.13796781936396,-17.949143697208,15.7925169684191,"Cherry",2,9
-9.18752580779028,-8.9521901247265,15.5083555115653,"Cherry",2,167
3.98718008077582,-17.956054830336,16.3589259607919,"Cherry",2,9
4.00913926809739,-17.8926798465838,16.1289267184238,"Cherry",2,9
-10.367554140085,-13.601848985819,17.3245362225002,"Cherry",2,11
6.36998015374871,-18.416430644195,12.772709108431,"Cherry",2,14
6.39424734658117,-18.4072031617555,12.7861157467178,"Cherry",2,14
-3.34254432376297,-9.83062101829671,19.3612615487184,"Cherry",2,8
0.20748646011461,-9.25522083637355,18.8678544108666,"Cherry",2,173
-0.161422092162921,-8.88763557105253,19.994234780048,"Cherry",2,173
-8.68929275701738,-11.5715657100696,16.4727080222088,"Cherry",2,11
3.01086562781664,-11.0757216714711,11.8888856160355,"Cherry",2,136
3.02377536018141,-11.051565687374,11.8855172690674,"Cherry",2,136
-3.42396976705964,-8.19897791750192,18.023810956287,"Cherry",2,8
-0.904886781970072,-10.96646757362,18.7251767467569,"Cherry",2,173
0.248938382102152,-8.72748369222657,20.2119850774438,"Cherry",2,173
-3.69293403853016,-10.2617927618735,18.6400146776178,"Cherry",2,8
2.45478070386105,-9.75357046030611,17.5400990095929,"Cherry",2,173
2.84083357210357,-10.2378220734389,20.116694863915,"Cherry",2,173
-7.93072787645649,-14.222781050259,14.7976330575046,"Cherry",2,11
5.74281200944935,-12.5132831690748,12.1045407576774,"Cherry",2,200
5.85445607711712,-12.4414110603308,12.1148392911823,"Cherry",2,200
-10.2637982139333,-13.5549497283743,14.7337635833122,"Cherry",2,11
-0.214823982873979,-16.147025346027,12.6647026364249,"Cherry",2,14
-0.189198163239273,-16.0807517762669,12.7385562658307,"Cherry",2,200
-6.66467839368261,-12.2383942795664,13.1200811021067,"Cherry",2,11
-0.409006715189603,-13.1581922377212,9.74828224404513,"Cherry",2,32
-0.459998971138696,-13.1358268254233,9.7133030913544,"Cherry",2,32
-2.80819740517592,-8.2523540098837,17.6280917231377,"Cherry",2,8
0.481824088814942,-8.43717201925682,20.9164750009698,"Cherry",2,173
0.449325486697439,-8.54204105355725,20.6704260915279,"Cherry",2,173
-2.05565835232678,-9.44254001427254,20.076388736453,"Cherry",2,8
-0.425874417908254,-9.79890536178982,19.1520467870879,"Cherry",2,173
-0.116206012698972,-9.6672399674953,18.3292180384269,"Cherry",2,173
-5.44595614952912,-9.87142438483906,19.3056573928069,"Cherry",2,8
1.96630982205414,-12.330415247088,18.0914976538911,"Cherry",2,177
4.79074975991061,-14.2945814116231,15.998921010699,"Cherry",2,177
-8.68848453008984,-11.2049660757795,16.075036730764,"Cherry",2,11
2.3016693142253,-16.9244869190023,15.9568039120324,"Cherry",2,9
2.15293582589602,-16.6943490973189,15.708464086814,"Cherry",2,9
-1.34350704432804,-8.50023078749079,21.4025387640136,"Cherry",2,8
-0.377243863561487,-8.73092281160939,20.9017442866728,"Cherry",2,173
-0.204575833256098,-9.21316079719933,20.2769525794374,"Cherry",2,173
-2.9384699444913,-9.49972404169741,18.4058684868828,"Cherry",2,8
1.4712527406546,-8.56811127333232,18.7520546833962,"Cherry",2,173
1.10364125559852,-9.69634085162453,20.1438558957921,"Cherry",2,173
-4.78288117576131,-10.5514191496754,19.7315266205027,"Cherry",2,8
0.64570732179013,-11.1698521887355,19.5501126592328,"Cherry",2,173
0.502510103435852,-11.2326527578457,19.3883753589064,"Cherry",2,173
0.908396348327762,-8.49059740553541,15.4729774882131,"Cherry",2,86
1.55147710187055,-8.19418706321784,15.6888733645944,"Cherry",2,86
1.51652245415175,-8.17124027885064,15.8120203983858,"Cherry",2,86
-6.30415346007907,-11.53903890592,15.6152907563865,"Cherry",2,11
2.16137286877394,-9.78677087938257,13.5055731604338,"Cherry",2,136
2.15427963022551,-9.78332022961565,13.4729753808757,"Cherry",2,136
-4.77603637402295,-8.633653762164,19.255908009887,"Cherry",2,8
1.6321184425751,-7.92317939359898,20.822242666301,"Cherry",2,173
0.896171935119737,-10.2372205429684,17.89738565197,"Cherry",2,173
-7.50953081552681,-10.5507259263504,17.2242016751799,"Cherry",2,11
1.29074669941069,-18.149682448729,15.4238391441042,"Cherry",2,54
1.34710391282645,-18.1023136329375,15.4253792941845,"Cherry",2,54
-8.35883696657417,-12.5244608434006,12.7965553054442,"Cherry",2,115
0.594854976032443,-12.4830412382343,13.0237950059182,"Cherry",2,200
0.618537861082155,-12.4726534859023,13.0485685823529,"Cherry",2,200
-9.66411686242417,-11.5303995889594,17.3074373957862,"Cherry",2,11
4.39898677261225,-18.9721832528845,16.1128717762593,"Cherry",2,9
4.1807550492987,-18.0040347929417,15.7411453112922,"Cherry",2,9
-10.995101208313,-14.355315606189,14.5224821346611,"Cherry",2,11
5.55637234430503,-15.7925977653632,10.1801088902436,"Cherry",2,136
5.46195510025526,-15.8331929808951,9.90134789360658,"Cherry",2,136
-2.47417148493955,-7.72199765744564,17.9538818691825,"Cherry",2,8
0.574948987100839,-7.56483641748732,20.8260262961203,"Cherry",2,173
0.838677993994997,-7.56085377105471,20.985758378373,"Cherry",2,173
-8.34088340684979,-9.55235525554047,15.5410858548139,"Cherry",2,11
2.33717001674673,-15.8319911829476,16.9910794099951,"Cherry",2,9
2.26187174290702,-15.7340370499382,17.1973883752617,"Cherry",2,9
-10.2165335962836,-12.7752287441984,13.2574394356547,"Cherry",2,167
5.7337474426589,-17.9562918531152,16.3311477962742,"Cherry",2,9
5.77499092226331,-17.922775445,16.2186941507091,"Cherry",2,9
-4.12793802298138,-11.9810116517842,18.7922872483215,"Cherry",2,8
3.39682162931066,-9.76541975598249,20.5345582599753,"Cherry",2,173
2.51968161777394,-9.84472849681202,21.0301701330323,"Cherry",2,173
-8.37998786094491,-8.49299256182526,14.3965933473368,"Cherry",2,115
0.967431349339975,-18.5084163334717,15.0980426878066,"Cherry",2,54
0.763034341194769,-18.1641828357601,14.6606055359113,"Cherry",2,54
-0.84226481811768,-4.97198477691595,16.1066774712154,"Cherry",2,86
-0.74787816942472,-5.04249768702214,16.1833665158883,"Cherry",2,86
-0.711418602238574,-5.05103095438323,16.244117076673,"Cherry",2,86
-8.9601009409132,-12.9505925252944,14.6643556158987,"Cherry",2,11
3.86559812825678,-13.4863094027286,14.6015185605954,"Cherry",2,136
3.85881840037182,-13.3876735214183,14.6756495431937,"Cherry",2,177
0.491098545530804,-9.30548739397701,22.508987345894,"Cherry",2,8
-1.31526994907296,-8.59891118829716,21.4660973300386,"Cherry",2,8
-8.47329868867387,-12.9293470509453,16.5397731693019,"Cherry",2,11
-9.96339178302694,-10.7697238739457,15.4894593901351,"Cherry",2,11
-8.84208766095837,-11.1963894446775,17.4340433607905,"Cherry",2,11
-10.5902666237355,-11.6788866628599,15.2140692376808,"Cherry",2,11
-9.88660440518561,-12.6513913716803,16.3998186593813,"Cherry",2,11
-10.0359059096392,-12.468200938698,16.1475789274182,"Cherry",2,11
1.53715046868191,-8.43223553348119,22.6436856037305,"Cherry",2,173
-9.31054062526036,-11.1509775253482,14.5544246297511,"Cherry",2,11
-7.06493778789916,-9.90550086600507,18.0486026435073,"Cherry",2,115
-10.8883568963447,-11.9545886791111,13.9899610311979,"Cherry",2,11
-3.90062711280837,-9.38579943448642,19.1752867006951,"Cherry",2,8
-11.0743151913294,-12.1323620048294,14.6872738281244,"Cherry",2,11
-5.29095112486737,-8.99867018158383,19.642840337325,"Cherry",2,8
-2.89860092188789,-9.13630248628272,20.4072238105474,"Cherry",2,8
-4.3562363265066,7.37955632732097,0.999674312157198,"Cherry",2,174
-7.10015533699007,-10.0757283571879,18.4036679335939,"Cherry",2,115
-8.78480401884254,-8.41276599288965,14.1187329241636,"Cherry",2,167
-4.50051084621466,-10.1356223954681,15.1931436210931,"Cherry",2,115
-1.42555309974024,-9.00755817388341,21.0042877846772,"Cherry",2,8
-9.37826006327295,-12.0112445296726,17.2069131914312,"Cherry",2,11
-8.17443559046304,-11.7719421819112,18.2065282454616,"Cherry",2,11
-3.0580012755623,-12.0460441573183,9.51004274741528,"Cherry",2,136
2.22101611644915,-10.976312418894,12.9942493356216,"Cherry",2,136
2.19868632777074,-10.9802774735643,13.0341819439331,"Cherry",2,136
-8.62894701070232,-12.2732368325379,12.0041824440935,"Cherry",2,115
0.335546950031355,-12.9096631406097,12.7823402026713,"Cherry",2,200
0.226199643104203,-13.0549293484042,12.7873852812076,"Cherry",2,200
-9.43382241103696,-9.15265593025224,14.4561747981411,"Cherry",2,167
0.779786317476661,-17.4802775624576,13.4671294936096,"Cherry",2,54
0.660960950964174,-17.4988464426531,13.555527722906,"Cherry",2,54
-9.50654493445965,-11.863558586473,17.5233133419338,"Cherry",2,11
4.89789051567121,-16.2108546794053,15.7905517277118,"Cherry",2,9
4.91615206777994,-16.3226905324741,15.7020377440831,"Cherry",2,9
-5.23114277955583,-10.2702622829486,14.2657964310612,"Cherry",2,115
1.93452587098588,-16.0333913569703,19.3919102291395,"Cherry",2,200
1.94311873773387,-16.0236590366089,19.4288373329667,"Cherry",2,200
-4.88609245111211,-8.58546190740938,19.8491331038494,"Cherry",2,8
0.840509726513861,-10.5276953277847,17.3789405681072,"Cherry",2,173
0.88310713624053,-10.5677725120261,17.2875605167415,"Cherry",2,173
-10.5444942775949,-13.556191594829,17.0804203809284,"Cherry",2,11
5.4460224893636,-17.49977776236,13.1747797267537,"Cherry",2,14
5.59004910279925,-17.7255532023818,13.1265208962295,"Cherry",2,14
0.794961815825146,-4.40995138867019,17.3711618074407,"Cherry",2,86
0.876163372506141,-5.72707552053361,17.9279789374572,"Cherry",2,86
0.738462656540855,-5.76844007364088,17.4359029294448,"Cherry",2,86
-6.18163081320652,-9.0583551592697,19.1567209429259,"Cherry",2,8
-1.8368477744907,-18.4831915950434,11.6772139735319,"Cherry",2,170
-1.81259628979492,-18.5483325550548,11.6679711875865,"Cherry",2,170
-7.70666174095826,-12.4260416533931,16.2685814021895,"Cherry",2,115
2.67021533434379,-14.7522544901885,10.6302106891312,"Cherry",2,136
2.64690056236371,-14.7119903765095,10.6555027906935,"Cherry",2,136
-2.8430996177252,-7.850157362351,16.9600430365923,"Cherry",2,8
1.31964728076547,-9.07455999473588,15.4883365389292,"Cherry",2,86
1.32302349942431,-9.0156896731216,15.4003854896783,"Cherry",2,86
-10.5053612772025,-8.21288578742466,15.9225173750252,"Cherry",2,167
-10.4367758251776,-7.94442975279429,15.6356700342374,"Cherry",2,167
-10.442961031861,-7.91394256323348,15.6419972243415,"Cherry",2,167
2.95049126908305,7.18582390176692,8.10077696510436,"Cherry",2,176
2.96108116088709,7.16665676192465,8.0909226105419,"Cherry",2,176
2.95915358225304,7.17276810964575,8.08963831294946,"Cherry",2,176
-5.92807970709949,-10.4832256686556,16.2304180898605,"Cherry",2,11
2.83549763026895,-9.95780348177993,17.2736967262255,"Cherry",2,177
2.89636180320889,-10.0811321154428,17.2606832425397,"Cherry",2,177
-7.76644952319982,-11.3929567107894,17.4623930948159,"Cherry",2,11
3.34182043636735,-16.6469384202651,15.4820926112954,"Cherry",2,9
3.46245124429128,-16.5263861775744,15.16402077413,"Cherry",2,14
-2.63373178066116,-10.2380343331258,19.252375083792,"Cherry",2,8
-0.0359662296240116,-9.66472641013796,18.0471263175217,"Cherry",2,173
-0.110638678695004,-9.82578859380068,18.0229546741495,"Cherry",2,173
-1.69180833089891,-9.06606891075534,19.8997983178426,"Cherry",2,8
0.0918739796198679,-9.20132068986107,18.3436017221484,"Cherry",2,173
0.0539503415462109,-9.27285062050819,18.3308964213246,"Cherry",2,173
-11.535928438144,-12.4287623050344,12.9548605296979,"Cherry",2,167
2.73626904990587,-14.9113906114599,10.6725015839146,"Cherry",2,136
2.76638371168436,-15.0099612203446,10.7404960941569,"Cherry",2,136
-5.20596524748352,-9.9983191926597,19.0842629574582,"Cherry",2,8
2.62810919545172,-12.6120619962596,20.2387428974332,"Cherry",2,177
2.63394132608838,-12.7338828293835,20.1596578862999,"Cherry",2,177
-2.29696083230326,-7.43640331407699,16.6716661114489,"Cherry",2,8
0.147577752599726,-7.22634178232747,17.7026526778196,"Cherry",2,86
0.412700744147794,-7.03330415446637,17.7723990185266,"Cherry",2,86
1.488173294124,-6.0467901030181,14.4124976549271,"Cherry",2,86
1.38389367456497,-6.04065167804704,14.4829580398783,"Cherry",2,86
1.45427907568661,-6.06161275586736,14.4852637022063,"Cherry",2,86
-8.76931511432226,-8.85632342811243,15.9075944915053,"Cherry",2,115
-0.636853067089987,-11.8671120807882,14.6335943676021,"Cherry",2,86
-0.684620376194115,-11.8469781219565,14.6187222857068,"Cherry",2,170
-6.3895122915728,-11.533318441104,16.8825163128558,"Cherry",2,115
3.35557360862968,-13.2485931216502,13.802210921765,"Cherry",2,136
3.4404144668689,-13.0038145138382,13.8349334475026,"Cherry",2,136
-9.72970845513089,-8.64449550386784,14.564105150578,"Cherry",2,167
3.45884515861925,-18.987352940947,16.8695785010348,"Cherry",2,9
3.50303562130781,-18.8017203906474,16.911023384767,"Cherry",2,9
-11.0032281229452,-13.0931446185782,16.3126334123277,"Cherry",2,11
4.84611174357382,-17.1164480975291,13.4689773257716,"Cherry",2,14
4.92437651593416,-17.1387656776106,13.5636240835901,"Cherry",2,14
-10.4188017815825,-10.6421066390615,15.5853522711107,"Cherry",2,167
2.78390950921764,-16.5116767240267,17.8853665134863,"Cherry",2,9
2.94106990515163,-16.680466558213,17.625849888037,"Cherry",2,9
-8.34190055415908,-13.7355093576254,14.7876651321866,"Cherry",2,11
4.23282355312369,-12.8150927209945,11.8648038630045,"Cherry",2,136
4.23954662175862,-12.8541911573299,11.8524369215324,"Cherry",2,136
1.06487579837878,-9.73570910183028,19.8335248759795,"Cherry",2,173
2.78213061688853,-9.48775778064269,19.5210169712891,"Cherry",2,173
2.79209405221019,-9.49684119331892,19.542052661159,"Cherry",2,173
-4.47638883550571,-8.84468391340755,17.0947933072193,"Cherry",2,8
2.3285429066801,-13.2139164709426,18.536252288832,"Cherry",2,177
1.43274977211688,-11.4049416601236,19.6265214655174,"Cherry",2,173
-5.42755106214683,-10.0185569579706,18.8241303445765,"Cherry",2,8
2.63206732821503,-9.97471961829435,20.9584830580772,"Cherry",2,173
2.66048428629256,-10.049484496253,20.9487564334727,"Cherry",2,173
-4.23226523934569,-8.13709719128123,15.9980289231152,"Cherry",2,115
0.316021660414063,-9.89351467715876,14.5017739097406,"Cherry",2,54
0.291997672508013,-9.9359028697184,14.4408500079566,"Cherry",2,54
-7.00372685273852,-11.8739282467482,18.1390182847578,"Cherry",2,11
3.78496165592573,-14.8542266208135,17.4767980947759,"Cherry",2,177
3.78932069119215,-14.800614261316,17.2920301982992,"Cherry",2,177
-1.67070162198703,-6.86455149292643,16.7418855331775,"Cherry",2,8
-10.185644671148,-14.2681339225345,16.2978299788056,"Cherry",2,11
-12.0924261498046,-9.09184372747258,16.9592266463056,"Cherry",2,167
-5.84694808586023,-10.1239937891004,18.5415342181615,"Cherry",2,176
-0.301796032614757,-6.38902339973302,20.981115870345,"Cherry",2,8
-5.36042785295519,-10.1416834609023,20.3053215765928,"Cherry",2,8
-9.35843287969298,-13.4806478239758,15.0024221676449,"Cherry",2,11
-8.9446228401295,-10.8911240890211,15.4520584720197,"Cherry",2,11
-10.2476707317009,-13.5497458336807,17.4847690414084,"Cherry",2,11
-0.228672364114317,-6.47536989412271,20.9243360258865,"Cherry",2,8
-5.27554348338033,-10.6085647228269,19.6039366252349,"Cherry",2,8
-9.47712232938311,-13.2064455544576,15.9374288561561,"Cherry",2,11
-1.67523594413475,-8.97860304577111,20.1924351020715,"Cherry",2,8
-4.75191245133537,-9.08422360113091,18.470236009343,"Cherry",2,8
-3.12716736020454,-8.4078102806594,18.0978329142614,"Cherry",2,8
-4.71161246764036,-8.45033590686807,15.8775037954496,"Cherry",2,115
1.47738450077776,-8.30484291501446,22.599198577704,"Cherry",2,173
-4.28876797236227,-7.72859444312162,16.9728282210376,"Cherry",2,8
-2.93759111818681,-9.21897804912365,20.2177664847717,"Cherry",2,8
-13.1144288337573,-5.97044982630421,12.8741129415234,"Cherry",2,170
-2.79124649711135,-9.23148528784592,21.3869692232388,"Cherry",2,8
1.37563742374255,-8.85533760442628,21.2951494341283,"Cherry",2,173
1.6287859563807,-9.11945350785999,21.0061869226334,"Cherry",2,173
-8.41691452700489,-10.9654333822414,17.6474498354339,"Cherry",2,11
4.30559639343656,-14.8182681634793,16.9940025431529,"Cherry",2,9
4.41823750054185,-15.0157082963092,17.0124849847343,"Cherry",2,9
-2.07163715752158,-16.1458871313366,18.122797240527,"Cherry",2,11
-1.8524561477039,-16.1787338000372,18.1123507253353,"Cherry",2,9
-1.79088267118154,-16.203008287998,18.1110720644103,"Cherry",2,9
-8.41655690112567,-12.5862324293731,15.6090006596634,"Cherry",2,11
3.34004733530217,-15.8487113496347,8.20554475821349,"Cherry",2,136
3.45808507071402,-16.0118130378125,8.1740519484194,"Cherry",2,136
-10.721881086833,-12.8859340427661,15.4679899074644,"Cherry",2,11
4.3592351310302,-17.5622915132849,12.1353319428957,"Cherry",2,14
4.249013386889,-17.6412439963612,12.1095803856455,"Cherry",2,14
-11.1164424568676,-9.88400531580059,17.5683517826387,"Cherry",2,167
1.92487743801155,-16.8315282502089,15.5333702273996,"Cherry",2,9
1.93089065126454,-16.7109208807619,15.4932480623517,"Cherry",2,9
0.700916128018634,-4.56503200988171,17.2488690474525,"Cherry",2,86
0.660614976306687,-5.91897249147686,17.5942607436785,"Cherry",2,86
0.758831990252513,-5.85392752131158,17.3201408286359,"Cherry",2,86
-7.95927209951514,-12.3075798275322,16.7900800620875,"Cherry",2,11
6.34928100572405,-14.1661068452938,11.963568299045,"Cherry",2,200
6.32659526364212,-14.1896037411373,11.9676775702553,"Cherry",2,200
-8.8712556992271,-10.2925022045585,12.0343857987777,"Cherry",2,11
-0.557059520892743,-15.6269307283463,12.8853359112468,"Cherry",2,200
-0.560427579174175,-15.6389080125119,12.8749555764532,"Cherry",2,200
-2.97546433159768,-10.9334166382609,18.6792202974056,"Cherry",2,8
1.5796699062688,-12.279609134712,17.7630237397386,"Cherry",2,173
1.60687741233362,-12.2894603545119,17.7751125961343,"Cherry",2,173
-5.80420441495337,-11.9965132287858,13.7798335683979,"Cherry",2,11
2.37734109307181,-14.1393832077702,7.52355750516747,"Cherry",2,43
2.37372849194786,-14.1219442595014,7.55221634095476,"Cherry",2,177
-1.66315691424009,-8.76156566381321,20.3931515662164,"Cherry",2,8
1.38556375354102,-7.71450775025399,20.0790930839526,"Cherry",2,173
1.02191065447405,-8.40296786621925,17.9803475741141,"Cherry",2,173
2.1161826240036,-8.31383754615473,22.5054555027705,"Cherry",2,173
2.24839340711874,-8.25981156692875,22.3909343427936,"Cherry",2,173
2.23344667674522,-8.22009110712051,22.3723805034825,"Cherry",2,173
-9.63600756274896,-9.87510847472511,15.4014302731432,"Cherry",2,167
3.77807537481973,-19.3049789056305,16.3600907803163,"Cherry",2,9
3.99667472547216,-19.2937794743147,16.2967241183846,"Cherry",2,9
