9	1
9	1
11	1
9	1
136	1
11	1
9	1
9	1
8	1
86	1
86	1
8	1
173	1
173	1
11	1
9	1
9	1
11	1
32	1
32	1
8	1
173	1
173	1
167	1
9	1
9	1
11	1
14	1
14	1
167	1
54	1
54	1
8	1
177	1
177	1
11	1
14	1
9	1
167	1
9	1
9	1
11	1
136	1
136	1
8	1
173	1
173	1
11	1
14	1
14	1
167	1
170	1
170	1
115	1
200	0
200	0
167	1
54	1
54	1
11	1
32	1
32	1
11	1
14	1
14	1
167	1
136	1
136	1
11	1
136	1
136	1
115	1
177	1
177	1
115	1
177	1
177	1
115	1
136	1
136	1
11	1
200	0
200	0
8	1
173	1
173	1
8	1
136	1
136	1
11	1
200	0
136	1
8	1
173	1
173	1
8	1
86	1
86	1
11	1
32	1
32	1
11	1
177	1
177	1
11	1
9	1
9	1
11	1
200	0
200	0
8	1
173	1
173	1
115	1
9	1
9	1
11	1
54	1
54	1
8	1
173	1
173	1
8	1
9	1
9	1
11	1
200	0
200	0
11	1
14	1
14	1
167	1
54	1
54	1
167	1
54	1
54	1
115	1
200	0
200	0
11	1
9	1
9	1
8	1
177	1
177	1
11	1
177	1
177	1
11	1
177	1
14	0
167	0
54	1
54	1
8	1
173	1
173	1
11	1
14	1
14	1
115	1
173	0
177	1
11	1
200	0
200	0
8	1
173	1
173	1
170	1
9	0
9	0
8	1
173	1
173	1
200	0
32	0
32	0
36	1
36	1
79	1
115	1
177	1
136	1
11	1
200	0
200	0
11	1
9	1
9	1
115	1
200	0
200	0
115	1
9	1
9	1
11	1
32	0
32	0
115	1
170	1
170	1
11	1
9	1
9	1
115	1
9	1
136	1
11	1
54	1
54	1
86	1
86	1
86	1
8	1
177	1
177	1
11	1
14	1
14	1
11	1
14	1
177	1
8	1
86	1
86	1
8	1
9	1
9	1
167	0
136	1
54	1
167	1
9	1
9	1
86	1
86	1
173	1
11	1
136	1
136	1
11	1
14	1
14	1
8	1
8	1
8	1
11	1
14	1
14	1
8	1
173	1
173	1
8	1
173	1
173	1
200	0
32	0
32	0
8	1
86	1
86	1
11	1
173	1
173	1
8	1
170	1
173	1
8	1
173	1
173	1
11	1
14	1
14	1
8	1
173	1
173	1
8	1
177	1
177	1
115	1
200	0
200	0
11	1
9	1
9	1
11	1
14	0
9	1
167	1
170	1
9	1
11	1
136	1
136	1
11	1
14	1
14	1
11	1
9	1
9	1
8	1
173	1
173	1
167	1
9	1
9	1
115	1
200	0
200	0
167	1
54	1
54	1
8	1
173	1
173	1
86	1
86	1
86	1
11	1
136	1
136	1
115	1
32	1
32	1
11	1
9	1
9	1
8	1
177	1
173	1
200	0
32	0
32	0
8	1
177	1
177	1
8	1
173	1
173	1
115	1
54	1
54	1
8	1
86	1
86	1
11	1
9	1
9	1
8	1
173	1
173	1
8	1
14	1
14	1
8	1
86	1
86	1
8	1
177	1
177	1
200	0
32	0
136	1
115	1
200	0
200	0
115	1
177	1
177	1
11	1
9	1
9	1
167	1
9	1
9	1
115	0
177	1
177	1
115	1
173	1
173	1
8	1
177	1
177	1
167	1
9	1
170	1
11	1
177	1
177	1
167	0
32	1
32	1
8	1
173	1
173	1
167	1
54	1
54	1
8	1
173	1
173	1
115	1
9	1
9	1
11	1
9	1
9	1
8	1
170	1
177	0
8	1
86	1
86	1
8	1
177	1
177	1
11	1
14	1
14	1
8	1
173	1
173	1
167	1
54	1
54	1
11	1
136	1
136	1
115	1
54	1
54	1
11	1
14	1
14	1
11	1
177	1
200	0
11	1
200	0
200	0
115	1
136	1
136	1
170	1
170	1
170	1
11	1
200	0
200	0
115	1
86	1
86	1
11	1
9	1
177	1
11	1
136	1
136	1
8	1
173	1
173	1
11	1
14	1
14	1
11	1
9	1
9	1
8	1
173	1
173	1
11	1
136	1
136	1
11	1
170	1
170	1
115	1
200	0
200	0
8	1
173	1
173	1
11	1
32	1
32	1
11	1
54	1
54	1
11	1
200	0
200	0
8	1
173	1
173	1
200	0
32	0
32	0
11	1
14	1
54	1
200	0
32	0
32	0
8	1
173	1
173	1
8	1
173	1
173	1
8	1
173	1
177	1
11	1
200	0
200	0
8	1
86	1
86	1
177	1
177	1
177	1
86	1
136	1
136	1
167	1
170	1
170	1
167	0
136	1
136	1
167	1
136	1
54	1
8	1
173	1
173	1
11	1
136	1
136	1
167	1
136	1
136	1
11	1
9	1
9	1
8	1
173	1
170	1
8	1
86	1
86	1
167	0
32	1
32	1
8	1
86	1
173	1
8	1
173	1
173	1
86	1
86	1
86	1
11	1
14	1
14	1
115	1
54	1
54	1
115	1
9	1
9	1
11	1
14	1
14	1
173	1
173	1
173	1
8	1
177	1
177	1
11	1
32	1
32	1
117	0
177	1
177	1
11	1
177	1
177	1
11	1
9	1
9	1
136	0
136	1
136	1
8	1
177	1
177	1
115	1
136	1
136	1
11	1
14	1
14	1
8	1
173	1
173	1
11	1
177	1
177	1
170	1
170	1
170	1
115	1
200	0
200	0
8	1
173	1
173	1
8	1
86	1
86	1
11	1
54	1
54	1
176	1
176	1
176	1
86	1
86	1
86	1
8	1
173	1
173	1
167	1
9	1
9	1
136	0
136	1
136	1
115	1
9	1
9	1
173	1
173	1
173	1
11	1
14	1
9	1
8	1
173	1
173	1
136	0
177	1
136	1
167	1
9	1
9	1
11	1
14	1
14	1
115	1
9	1
9	1
11	1
14	1
14	1
11	1
14	1
14	1
8	1
177	1
177	1
167	1
9	1
9	1
167	1
170	1
177	1
115	1
136	1
177	1
11	1
177	1
177	1
11	1
9	1
9	1
11	1
177	1
9	1
115	1
170	1
170	1
11	1
136	1
136	1
11	1
136	1
136	1
8	1
173	1
173	1
115	1
200	0
200	0
167	1
9	1
9	1
11	1
14	1
14	1
11	1
9	1
9	1
11	1
9	1
9	1
11	1
14	1
14	1
11	1
14	1
14	1
115	1
86	0
86	1
11	1
14	1
14	1
170	1
9	0
9	0
167	1
136	1
136	1
8	1
173	1
173	1
167	1
136	1
136	1
8	1
173	1
173	1
167	0
9	1
9	1
176	1
176	1
176	1
115	1
9	1
9	1
11	1
9	1
9	1
8	1
173	1
173	1
11	1
32	1
32	1
11	1
54	1
54	1
11	1
14	1
9	1
11	1
9	1
9	1
8	1
173	1
173	1
167	1
136	1
136	1
115	1
177	1
136	1
8	1
177	1
177	1
8	1
173	1
173	1
115	1
54	1
54	1
11	1
136	1
136	1
8	1
177	1
173	1
8	1
173	1
173	1
8	1
173	1
177	1
170	1
170	1
170	1
167	1
9	1
9	1
11	1
170	1
170	1
115	1
177	1
177	1
11	1
200	0
200	0
11	1
9	1
9	1
115	1
136	1
136	1
8	1
173	1
173	1
11	1
200	0
200	0
11	1
136	1
136	1
11	1
9	1
9	1
136	0
136	1
136	1
11	1
9	1
9	1
11	1
9	1
9	1
11	1
200	0
200	0
115	1
177	1
200	0
115	1
54	1
54	1
200	0
32	0
32	0
167	1
136	1
136	1
173	1
173	1
173	1
8	1
177	1
177	1
8	1
173	1
173	1
8	1
173	1
173	1
8	1
177	1
177	1
11	1
136	1
136	1
11	1
200	0
177	1
8	1
173	1
8	1
8	1
173	1
173	1
8	1
173	1
173	1
11	1
14	1
14	1
167	1
170	1
170	1
176	1
173	1
173	1
8	1
173	1
173	1
115	1
14	0
200	0
86	1
86	1
86	1
167	1
136	1
136	1
8	1
86	1
86	1
11	1
14	1
14	1
115	1
200	0
200	0
11	1
14	1
14	1
11	1
14	1
14	1
8	1
173	1
173	1
115	1
54	1
54	1
8	1
173	1
173	1
86	1
86	1
86	1
11	1
9	1
9	1
8	1
173	1
173	1
8	1
173	1
173	1
11	1
32	1
32	1
8	1
173	1
173	1
11	1
9	1
9	1
8	1
173	1
173	1
11	1
177	1
177	1
11	1
136	1
136	1
8	1
173	1
173	1
8	1
173	1
173	1
8	1
173	1
173	1
11	1
200	0
200	0
136	1
136	1
136	1
8	1
173	1
173	1
11	1
14	1
9	1
115	1
173	1
173	1
11	1
9	1
9	1
11	1
14	1
14	1
11	1
200	0
200	0
115	1
177	1
9	1
8	1
173	1
173	1
167	1
9	1
170	1
167	1
9	1
9	1
11	1
9	1
9	1
11	1
177	1
177	1
8	1
173	1
173	1
8	1
173	1
173	1
8	1
173	1
173	1
8	1
173	1
173	1
11	1
200	0
200	0
136	0
136	1
136	1
11	1
177	1
9	1
11	1
177	1
14	1
11	1
14	1
200	0
8	1
177	1
177	1
11	1
9	1
54	1
8	1
173	1
173	1
8	1
173	1
173	1
11	1
9	1
9	1
11	1
200	0
200	0
8	1
177	1
177	1
8	1
177	1
173	1
11	1
14	1
14	1
8	1
173	1
173	1
115	1
136	1
136	1
115	1
177	1
177	1
8	1
173	1
173	1
11	1
14	1
14	1
8	1
177	1
177	1
11	1
136	1
136	1
8	1
173	1
173	1
8	1
173	1
173	1
167	1
9	1
9	1
11	1
54	1
14	1
8	1
173	1
173	1
8	1
173	1
173	1
8	1
173	1
173	1
11	1
136	1
136	1
115	1
200	0
200	0
8	1
173	1
173	1
11	1
136	1
136	1
11	1
14	1
14	1
170	1
170	1
170	1
8	1
177	0
173	1
115	1
200	0
200	0
8	0
177	1
177	1
11	1
14	1
14	1
11	1
9	1
9	1
11	1
9	1
9	1
11	1
136	1
136	1
11	1
9	1
9	1
8	1
177	1
177	1
11	1
177	1
177	1
11	1
14	1
14	1
11	1
14	1
14	1
11	1
9	1
9	1
8	1
86	1
86	1
8	1
86	1
136	1
8	1
177	1
177	1
8	1
173	1
173	1
11	1
177	1
177	1
8	1
177	1
177	1
8	1
173	1
173	1
11	1
9	1
9	1
86	1
173	1
173	1
11	1
136	1
136	1
176	0
176	0
176	0
11	1
9	1
9	1
11	1
136	1
136	1
8	1
173	1
173	1
8	1
173	1
173	1
11	1
200	0
200	0
11	1
54	1
54	1
11	1
136	1
136	1
115	1
177	1
177	1
115	1
86	1
86	1
11	1
9	1
9	1
170	1
170	1
170	1
11	1
9	1
9	1
11	1
177	1
177	1
115	1
177	1
177	1
8	1
173	1
173	1
86	1
86	1
86	1
11	1
9	1
9	1
8	1
173	1
173	1
115	1
136	1
136	1
167	1
54	1
54	1
11	1
200	0
200	0
8	1
177	1
177	1
11	1
14	1
14	1
11	1
14	1
14	1
11	1
136	1
136	1
8	1
173	1
173	1
11	1
136	1
136	1
8	1
173	1
173	1
31	1
31	1
23	1
128	1
23	1
23	1
23	1
23	1
35	1
35	1
187	0
187	0
23	1
31	1
62	1
62	1
23	1
23	1
200	1
200	1
35	1
35	1
200	1
200	1
35	1
35	1
200	1
200	1
200	1
200	1
31	1
31	1
35	1
200	1
35	1
35	1
102	0
102	0
187	0
187	0
62	1
62	1
125	0
187	0
128	1
128	1
155	1
31	1
31	1
31	1
128	1
128	1
128	1
128	1
155	1
155	1
35	1
125	1
35	1
35	1
41	1
41	1
62	1
62	1
23	1
23	1
155	1
187	0
19	1
19	1
200	1
200	1
128	1
128	1
125	1
125	1
41	1
41	1
200	1
200	1
62	1
62	1
200	1
200	1
200	1
200	1
41	1
41	1
187	0
187	0
125	1
125	1
125	1
125	1
35	1
35	1
128	1
128	1
23	1
23	1
200	1
200	1
128	1
128	1
200	1
200	1
200	1
200	1
200	1
200	1
41	1
41	1
23	1
200	1
187	0
31	1
62	1
200	1
35	1
35	1
23	1
23	1
200	1
200	1
62	1
62	1
200	1
200	1
62	1
200	1
35	1
35	1
23	1
23	1
19	0
125	0
62	1
62	1
23	1
155	1
35	1
35	1
62	1
62	1
62	1
62	1
62	1
62	1
155	1
155	1
128	1
128	1
35	1
35	1
31	1
31	1
200	1
200	1
41	1
41	1
125	1
125	1
62	1
62	1
31	1
35	1
31	1
31	1
23	1
23	1
200	1
200	1
128	1
125	1
31	1
187	0
128	1
128	1
200	1
200	1
31	1
31	1
187	0
125	1
200	1
200	1
155	1
155	1
155	1
155	1
200	1
200	1
35	1
35	1
35	1
35	1
23	0
23	0
200	1
200	1
128	1
125	1
19	1
19	1
23	1
23	1
125	1
125	1
187	0
187	0
125	1
125	1
200	1
200	1
125	1
125	1
35	1
35	1
200	1
200	1
62	1
62	1
200	1
200	1
23	1
23	1
200	1
200	1
62	1
31	1
35	1
35	1
62	0
62	0
200	1
200	1
102	1
102	1
41	1
41	1
62	1
62	1
125	1
125	1
200	1
200	1
41	0
41	0
125	1
125	1
31	1
31	1
35	1
35	1
200	1
200	1
31	1
31	1
155	1
155	1
35	1
35	1
125	1
125	1
200	1
200	1
23	1
23	1
31	1
31	1
23	1
125	1
200	1
200	1
102	0
102	0
200	0
200	0
23	1
23	1
200	1
200	1
35	1
35	1
128	1
128	1
31	1
31	1
200	0
200	0
155	1
155	1
125	1
125	1
35	1
35	1
31	1
31	1
35	1
35	1
23	1
23	1
31	1
31	1
200	1
200	1
200	1
200	1
155	1
155	1
62	1
62	1
62	1
62	1
125	1
125	1
23	0
23	0
200	1
200	1
200	1
200	1
31	1
31	1
128	1
128	1
128	1
128	1
200	1
200	1
23	1
23	1
62	1
125	1
185	1
73	0
62	1
62	1
35	1
35	1
200	1
200	1
62	1
62	1
200	1
200	1
31	1
31	1
187	0
187	0
125	1
125	1
125	1
125	1
200	1
200	1
62	1
62	1
31	1
31	1
23	1
23	1
200	1
200	1
31	1
31	1
62	1
62	1
41	1
41	1
200	1
200	1
187	0
187	0
125	1
35	1
128	1
128	1
35	1
35	1
187	0
187	0
125	1
125	1
35	1
35	1
128	1
128	1
155	1
155	1
200	1
200	1
102	1
102	1
41	1
41	1
31	1
31	1
128	1
128	1
62	1
62	1
19	1
19	1
200	1
200	1
200	1
200	1
200	1
200	1
187	0
155	1
19	1
19	1
41	1
41	1
19	1
19	1
125	1
125	1
155	1
155	1
200	1
200	1
31	1
31	1
200	1
200	1
62	1
35	1
31	1
31	1
125	1
125	1
62	1
62	1
35	1
35	1
187	0
187	0
23	1
125	1
31	1
31	1
41	0
41	0
35	1
35	1
35	1
35	1
200	1
200	1
62	1
62	1
62	1
62	1
125	1
187	0
19	0
19	0
128	1
128	1
128	1
128	1
125	1
125	1
200	1
200	1
200	1
200	1
187	0
187	0
35	1
35	1
35	1
35	1
200	1
200	1
62	1
62	1
200	1
200	1
155	1
155	1
125	1
125	1
155	1
155	1
35	1
35	1
125	1
125	1
35	1
35	1
200	1
62	1
41	1
41	1
31	1
31	1
35	1
35	1
35	1
35	1
155	1
155	1
200	1
200	1
187	0
187	0
155	1
155	1
23	0
23	0
200	1
200	1
23	0
23	0
31	1
31	1
35	1
35	1
155	1
155	1
31	1
31	1
200	0
200	0
62	1
62	1
200	1
200	1
62	1
62	1
155	1
155	1
125	1
125	1
31	1
31	1
62	1
62	1
31	1
31	1
128	1
128	1
35	1
200	1
31	1
31	1
31	1
31	1
31	1
31	1
31	1
31	1
23	1
23	1
41	1
200	1
125	1
125	1
128	1
128	1
35	1
35	1
23	1
23	1
200	1
200	1
200	1
200	1
102	0
102	0
19	1
19	1
155	1
155	1
35	1
200	1
19	1
125	1
187	0
187	0
200	1
200	1
35	1
35	1
62	1
62	1
125	0
125	0
31	1
31	1
35	1
35	1
200	1
200	1
125	1
125	1
125	0
125	0
200	1
200	1
125	1
125	1
200	1
200	1
200	1
200	1
155	1
155	1
125	1
125	1
35	1
35	1
125	1
125	1
62	1
62	1
31	0
31	0
155	1
155	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
31	1
31	1
200	1
200	1
200	1
200	1
62	1
62	1
187	0
187	0
62	1
125	0
31	1
31	1
200	1
200	1
187	0
19	0
41	1
41	1
31	1
31	1
31	1
31	1
128	1
128	1
62	1
62	1
200	1
200	1
200	1
200	1
31	1
31	1
35	1
35	1
128	1
23	1
62	1
62	1
125	1
125	1
200	1
200	1
62	1
62	1
23	0
23	0
155	1
155	1
200	1
200	1
62	1
23	1
200	1
200	1
155	1
155	1
200	1
200	1
200	1
200	1
19	0
19	0
41	1
41	1
125	1
187	0
200	1
200	1
200	1
200	1
31	1
31	1
125	1
125	1
200	1
200	1
155	1
155	1
62	1
62	1
200	0
200	0
200	1
200	1
200	1
200	1
31	1
31	1
200	1
200	1
187	0
187	0
23	1
23	1
35	1
35	1
62	1
62	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
23	1
23	1
187	0
200	1
31	1
31	1
128	1
128	1
200	1
200	1
200	1
200	1
19	1
19	1
200	1
200	1
155	1
155	1
31	1
125	0
62	1
62	1
200	1
200	1
35	1
35	1
125	1
125	1
31	1
31	1
35	1
200	1
31	1
31	1
128	1
128	1
31	1
31	1
35	1
35	1
41	1
41	1
155	1
155	1
41	1
41	1
62	1
62	1
200	1
200	1
18	1
73	1
19	1
19	1
200	1
200	1
35	1
35	1
125	1
125	1
31	1
31	1
125	1
125	1
23	1
23	1
125	1
125	1
200	1
200	1
41	1
41	1
187	0
187	0
200	1
200	1
125	1
125	1
200	1
200	1
31	1
23	1
125	1
125	1
23	1
23	1
31	1
31	1
128	1
128	1
155	1
155	1
41	1
41	1
62	1
62	1
62	1
35	1
35	1
35	1
35	1
35	1
125	1
125	1
200	1
200	1
31	1
31	1
200	1
200	1
125	1
125	1
31	1
31	1
23	1
23	1
19	0
19	0
35	1
35	1
125	0
125	0
187	0
187	0
155	1
155	1
200	1
200	1
35	1
35	1
200	1
200	1
62	1
62	1
200	1
41	1
200	1
200	1
200	1
200	1
200	0
200	0
23	1
23	1
200	1
62	1
41	1
41	1
41	1
41	1
31	1
31	1
200	1
200	1
23	1
125	1
62	1
62	1
125	1
125	1
128	1
128	1
31	0
200	1
200	1
200	1
62	1
62	1
62	1
62	1
62	1
62	1
200	1
200	1
31	1
31	1
128	1
128	1
200	1
200	1
31	1
31	1
23	1
23	1
35	1
35	1
31	1
31	1
31	1
31	1
125	1
128	1
31	1
31	1
125	1
125	1
35	1
35	1
187	0
187	0
35	1
35	1
128	1
128	1
200	1
200	1
200	1
200	1
62	1
62	1
62	1
62	1
200	1
200	1
155	1
155	1
23	1
23	1
200	1
200	1
200	1
200	1
31	1
31	1
155	1
155	1
125	1
125	1
187	0
187	0
125	1
125	1
41	1
41	1
200	1
200	1
155	1
155	1
31	1
31	1
62	1
62	1
41	1
41	1
200	1
200	1
200	1
31	1
187	0
187	0
200	1
200	1
125	0
125	0
31	1
31	1
200	1
200	1
23	1
23	1
128	1
128	1
41	1
41	1
200	1
200	1
128	1
128	1
23	1
23	1
31	1
31	1
125	1
125	1
35	1
35	1
31	1
31	1
23	1
23	1
128	1
128	1
62	1
62	1
23	1
23	1
200	1
200	1
62	1
62	1
200	1
200	1
200	1
200	1
31	1
31	1
62	1
62	1
200	1
200	1
23	1
23	1
200	1
200	1
128	1
128	1
155	1
155	1
125	1
125	1
200	1
200	1
23	1
23	1
62	1
62	1
35	1
35	1
125	1
125	1
200	1
200	1
200	1
200	1
128	1
125	1
35	1
200	1
155	1
155	1
125	0
19	0
200	1
200	1
200	1
200	1
35	1
200	1
31	1
155	1
155	1
155	1
200	0
200	0
41	1
41	1
200	1
200	1
128	1
128	1
117	1
117	1
125	1
125	1
62	1
62	1
200	1
200	1
31	1
31	1
31	1
31	1
35	1
187	0
200	1
200	1
155	1
187	0
23	1
23	1
62	1
62	1
200	1
200	1
35	1
35	1
200	1
200	1
200	1
200	1
31	1
31	1
62	1
35	1
125	1
125	1
35	1
35	1
187	0
187	0
200	1
200	1
62	1
62	1
41	1
41	1
35	1
35	1
35	1
35	1
125	1
125	1
125	1
128	1
128	1
128	1
155	1
155	1
31	1
31	1
125	1
125	1
73	1
114	0
31	1
31	1
102	1
102	1
200	1
200	1
155	1
155	1
128	1
128	1
200	1
200	1
35	1
35	1
102	0
102	0
35	1
35	1
35	1
35	1
23	1
23	1
200	1
200	1
31	1
31	1
35	1
35	1
31	0
31	0
155	1
155	1
31	1
31	1
187	0
187	0
200	1
200	1
35	1
35	1
41	1
41	1
23	1
23	1
62	1
62	1
31	1
31	1
200	1
200	1
128	1
128	1
31	1
31	1
128	1
128	1
31	1
31	1
62	1
62	1
31	1
31	1
31	1
31	1
